ID	GENE PRODUCT ID	GO EVIDENCE CODE	REFERENCE	TAXON ID
GO:0002080	https://identifiers.org/uniprot:P49817	IDA	PMID:11784086	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0097209	https://identifiers.org/uniprot:P49862	IDA	PMID:15675955	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042581	https://identifiers.org/uniprot:P49913	IDA	PMID:12759353	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:P50289	IDA	PMID:1591350	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:P50289	IDA	PMID:16093322	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042581	https://identifiers.org/uniprot:P50995	IDA	PMID:9188810	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042582	https://identifiers.org/uniprot:P50995	IDA	PMID:9188810	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042581	https://identifiers.org/uniprot:P51437	IDA	PMID:9148921	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:P51587	IDA	PMID:8589722	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:P51790	IDA	PMID:16522634	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042581	https://identifiers.org/uniprot:P51790	IDA	PMID:16522634	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:P51809	IDA	PMID:18042464	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030667	https://identifiers.org/uniprot:P51809	IDA	PMID:16677249	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031091	https://identifiers.org/uniprot:P51809	IDA	PMID:22589474	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0035577	https://identifiers.org/uniprot:P51809	IDA	PMID:16677249	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042581	https://identifiers.org/uniprot:P54108	IDA	PMID:12223513	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042581	https://identifiers.org/uniprot:P54108	IDA	PMID:8601434	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0060473	https://identifiers.org/uniprot:P59047	IDA	PMID:19192343	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:P59279	IDA	PMID:34714330	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:P60469	IDA	PMID:23124857	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042599	https://identifiers.org/uniprot:P60985	IDA	PMID:15140226	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0032593	https://identifiers.org/uniprot:P61018	IDA	PMID:19590752	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0032593	https://identifiers.org/uniprot:P61026	IDA	PMID:22908308	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031091	https://identifiers.org/uniprot:P61764	IDA	PMID:12773094	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:P63011	IDA	PMID:21128978	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:P63024	IDA	PMID:18321981	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:P63038	IDA	PMID:1516759	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:P63038	IDA	PMID:8824711	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:P63044	IDA	PMID:12145198	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:P63044	IDA	PMID:24356748	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042589	https://identifiers.org/uniprot:P63044	IDA	PMID:12192047	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042588	https://identifiers.org/uniprot:P70412	IDA	PMID:12401800	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042589	https://identifiers.org/uniprot:P70412	IDA	PMID:12401800	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0032127	https://identifiers.org/uniprot:P78325	IDA	PMID:17548643	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042581	https://identifiers.org/uniprot:P78325	IDA	PMID:17548643	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0070820	https://identifiers.org/uniprot:P78325	IDA	PMID:17548643	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:P80317	IDA	PMID:21880732	http://purl.obolibrary.org/obo/NCBITaxon_10090
